"subject"	"activity"	"tBodyAcc-mean-X"	"tBodyAcc-mean-Y"	"tBodyAcc-mean-Z"	"tBodyAcc-std-X"	"tBodyAcc-std-Y"	"tBodyAcc-std-Z"	"tGravityAcc-mean-X"	"tGravityAcc-mean-Y"	"tGravityAcc-mean-Z"	"tGravityAcc-std-X"	"tGravityAcc-std-Y"	"tGravityAcc-std-Z"	"tBodyAccJerk-mean-X"	"tBodyAccJerk-mean-Y"	"tBodyAccJerk-mean-Z"	"tBodyAccJerk-std-X"	"tBodyAccJerk-std-Y"	"tBodyAccJerk-std-Z"	"tBodyGyro-mean-X"	"tBodyGyro-mean-Y"	"tBodyGyro-mean-Z"	"tBodyGyro-std-X"	"tBodyGyro-std-Y"	"tBodyGyro-std-Z"	"tBodyGyroJerk-mean-X"	"tBodyGyroJerk-mean-Y"	"tBodyGyroJerk-mean-Z"	"tBodyGyroJerk-std-X"	"tBodyGyroJerk-std-Y"	"tBodyGyroJerk-std-Z"	"tBodyAccMag-mean"	"tBodyAccMag-std"	"tGravityAccMag-mean"	"tGravityAccMag-std"	"tBodyAccJerkMag-mean"	"tBodyAccJerkMag-std"	"tBodyGyroMag-mean"	"tBodyGyroMag-std"	"tBodyGyroJerkMag-mean"	"tBodyGyroJerkMag-std"	"fBodyAcc-mean-X"	"fBodyAcc-mean-Y"	"fBodyAcc-mean-Z"	"fBodyAcc-std-X"	"fBodyAcc-std-Y"	"fBodyAcc-std-Z"	"fBodyAcc-mean-X.1"	"fBodyAcc-mean-Y.1"	"fBodyAcc-mean-Z.1"	"fBodyAccJerk-mean-X"	"fBodyAccJerk-mean-Y"	"fBodyAccJerk-mean-Z"	"fBodyAccJerk-std-X"	"fBodyAccJerk-std-Y"	"fBodyAccJerk-std-Z"	"fBodyAccJerk-mean-X.1"	"fBodyAccJerk-mean-Y.1"	"fBodyAccJerk-mean-Z.1"	"fBodyGyro-mean-X"	"fBodyGyro-mean-Y"	"fBodyGyro-mean-Z"	"fBodyGyro-std-X"	"fBodyGyro-std-Y"	"fBodyGyro-std-Z"	"fBodyGyro-mean-X.1"	"fBodyGyro-mean-Y.1"	"fBodyGyro-mean-Z.1"	"fBodyAccMag-mean"	"fBodyAccMag-std"	"fBodyAccMag-mean.1"	"fBodyAccJerkMag-mean"	"fBodyAccJerkMag-std"	"fBodyAccJerkMag-mean.1"	"fBodyGyroMag-mean"	"fBodyGyroMag-std"	"fBodyGyroMag-mean.1"	"fBodyGyroJerkMag-mean"	"fBodyGyroJerkMag-std"	"fBodyGyroJerkMag-mean.1"
6	"WALKING_UPSTAIRS"	0.285273544313725	-0.0194678679629412	-0.115718105676471	-0.26266636527451	-0.0967383372607843	-0.394079206470588	0.939858570196078	-0.239984674509804	-0.115382874137255	-0.966469479803922	-0.958218033529412	-0.932928058235294	0.104977324484902	0.0043847740882353	-0.00289066107254902	-0.225829389627451	-0.113383795027451	-0.555375020392157	-0.0930962979843137	-0.0299292513215686	0.102971292956863	-0.446701975333333	-0.567500208235294	-0.476365594313725	-0.0719834663607843	-0.0344295015960784	-0.0510478741843137	-0.363765321588235	-0.665887683333333	-0.485636635490196	-0.209438734901961	-0.227014686213726	-0.209438734901961	-0.227014686213726	-0.282554663490196	-0.145713023382353	-0.367328944196078	-0.425119572764706	-0.55761755745098	-0.583812041372549	-0.227747056521569	-0.087553340572549	-0.425349758431373	-0.278721259672549	-0.160474222552941	-0.425479108823529	-0.248398324229412	0.114718546027451	0.00819494170921569	-0.241925332509804	-0.17440988372549	-0.530756322745098	-0.279964901098039	-0.10812575221	-0.578345158627451	-0.199825531372549	-0.299102035647059	-0.325536424509804	-0.312753830245098	-0.564373322352941	-0.386598629019608	-0.491696113735294	-0.573109645882353	-0.558383386078431	-0.0445610964313726	-0.0800502107666667	0.0014801365627451	-0.179228636578431	-0.376485993333333	0.0833328580215686	-0.151694042588235	-0.147304910746274	-0.0507253456888235	-0.468033689376471	-0.49810454145098	0.0623924798509804	-0.60291227627451	-0.591023151960784	0.0346807424882353
7	"LAYING"	0.277095055769231	-0.0137410517942308	-0.109708580955769	-0.968890908653846	-0.913049946442308	-0.929316625384615	0.440764131153846	0.40407711425	0.187939677613462	-0.956460791346154	-0.946448475596154	-0.9509257175	0.0804959239807692	-0.00154774645384615	0.00292762371584615	-0.975589	-0.950059973653846	-0.974958856346154	-0.0386234943540385	-0.0877504592115385	0.129645504096154	-0.967136377307692	-0.954325700961538	-0.935013185	-0.0929226575576923	-0.0429597763653846	-0.0614377066288462	-0.969981522884615	-0.976629897115385	-0.970907671153846	-0.937020392692308	-0.919415271730769	-0.937020392692308	-0.919415271730769	-0.969288736538462	-0.964879934807692	-0.922560454230769	-0.927042722307692	-0.976432602692308	-0.972904524038462	-0.968197311153846	-0.925330690192308	-0.950163212692308	-0.969402042115385	-0.912828862007692	-0.924368100192308	-0.0766546115096154	0.151242766538462	0.0221476932403846	-0.975866860384615	-0.951298073461538	-0.971139483461538	-0.977549446730769	-0.952224963269231	-0.977440071346154	0.128067801763462	-0.07624102215	-0.0340343903730769	-0.960074601730769	-0.959121758653846	-0.935535587692308	-0.969626497115385	-0.952213850961538	-0.941107399230769	0.0800861960307692	-0.137353603307692	0.0481131178778846	-0.933447899038461	-0.924877725576923	0.0687389918711538	-0.964012272884615	-0.965025630192308	0.241872299211538	-0.944373878076923	-0.928828389423077	-0.0537025791365385	-0.974088983653846	-0.973006849038462	0.0821781776742308
7	"SITTING"	0.282548770833333	-0.00439158187770833	-0.107473981604167	-0.921594107291667	-0.790245129270833	-0.837627292708333	0.946707611875	-0.0339126440854167	0.107799412895833	-0.970544104583333	-0.921782103333333	-0.929361528541667	0.0709238736458333	-0.0051642370925	-0.00507854071854167	-0.92883648625	-0.878184214166667	-0.941446922916667	-0.0342824695916667	-0.0503688035833333	0.0887380200416667	-0.876500152916667	-0.909809566666667	-0.87234985375	-0.098426848375	-0.0346756266541667	-0.0376676126729167	-0.906441522916667	-0.946536018333333	-0.915754580625	-0.853116484375	-0.841964908541667	-0.853116484375	-0.841964908541667	-0.919247626041667	-0.903300867291667	-0.862108054583333	-0.834179933125	-0.934909069583333	-0.928816498541667	-0.929666182708333	-0.825242843541667	-0.886488780625	-0.919449016458333	-0.787389671625	-0.827226176458333	-0.0517356927270833	-0.00179921066458333	-0.0182296221125	-0.93143801	-0.880231085208333	-0.93376897375	-0.932730911666667	-0.88466075375	-0.947947847083333	0.0861768624645833	-0.194395328902083	-0.0967237175625	-0.869904664166667	-0.917851065208333	-0.867174174375	-0.880789741458333	-0.906689455416667	-0.886439905208333	-0.172514233647917	-0.181888236010417	-0.07966370019375	-0.8632641	-0.856529758958333	0.0121188551385417	-0.900834382083333	-0.906078666666667	0.12325274399375	-0.87465177875	-0.83993566625	-0.141353784895833	-0.933487790625	-0.927971797291667	-0.0777646450395833
7	"STANDING"	0.278049848867925	-0.0279825345515094	-0.104511358679245	-0.334724943518868	-0.151055881058491	-0.433921251566038	0.923864281698113	-0.234691447218868	-0.0575115995088679	-0.955317743207547	-0.922612276603774	-0.884312262641509	0.00570514882075472	0.033077574054717	-0.0143764978884906	-0.419906932584906	-0.354665652509434	-0.721774014716981	0.0808817943301887	-0.13687369310566	0.026692336454717	-0.531983383962264	-0.591065999245283	-0.484735984849057	-0.11583964145283	-0.0584621454962264	-0.0361611926471698	-0.503187066056604	-0.743954003018868	-0.496057826207547	-0.251890529399811	-0.339049039898113	-0.251890529399811	-0.339049039898113	-0.454257735660377	-0.441658320660377	-0.386494135290566	-0.471403551679245	-0.62800967509434	-0.690223381698113	-0.389382886967925	-0.225360356254717	-0.557014915849057	-0.316065873222642	-0.168574413283019	-0.41709710709434	-0.304766385101887	-0.0788913828679245	-0.215310875509434	-0.453183276001887	-0.390452001849057	-0.696252167169811	-0.437563430709434	-0.360014141315792	-0.746012883584906	-0.243440697792453	-0.376179621867925	-0.314915338301887	-0.438484097367925	-0.636774185283019	-0.403561266249057	-0.564627073773585	-0.569388289811321	-0.562573735471698	-0.138316502467925	-0.221240564283019	0.00114535580754717	-0.335441909245283	-0.44526941	-0.00715445609245283	-0.427472228584906	-0.465524486660377	0.080826820554717	-0.537550690188679	-0.52058428989434	-0.101065068455826	-0.698834697169811	-0.701201375849057	0.0618984414754717
7	"WALKING"	0.273459417894737	-0.0188953702398772	-0.108566345947368	-0.629539036964912	-0.466691067649123	-0.714436704385965	0.201051287368421	0.44692762577193	0.134183141631579	-0.969773099298246	-0.972512542631579	-0.97235698122807	0.0714826020526316	0.0231634278578947	0.0135093890422807	-0.643069906473684	-0.551483589459649	-0.792779857719298	-0.0314262069489474	-0.0651463976473684	0.0997218785438597	-0.742517187368421	-0.74605860122807	-0.66127990754386	-0.107841937903509	-0.0461186490842105	-0.0559756249947368	-0.672128657087719	-0.77982032122807	-0.582533665457895	-0.568334536001754	-0.671317788245614	-0.568334536001754	-0.671317788245614	-0.638266246140351	-0.641325055964912	-0.665714907719298	-0.736434131403509	-0.719753622807017	-0.737700769473684	-0.634666177280702	-0.499537193022807	-0.729097930175439	-0.627880034052632	-0.483767091047368	-0.729531126842105	-0.218484826761404	0.239066091752632	0.128969099877193	-0.668404484385965	-0.590354687245614	-0.781543526140351	-0.648714271052632	-0.539208770121053	-0.802424210175439	-0.0600217856017544	-0.140309098736842	-0.112154411308772	-0.676711498245614	-0.75343988	-0.601179947017544	-0.763904811578947	-0.74357437122807	-0.715060854035088	-0.0156672317807018	0.0708298735438597	0.123611839152632	-0.628931927140351	-0.749646528947368	0.267166373017544	-0.634192288885965	-0.654087708596491	0.106434564536842	-0.730761394210526	-0.788943636842105	0.259122675807018	-0.770499055438597	-0.717589043859649	0.034599714922807
7	"WALKING_DOWNSTAIRS"	0.290560635446808	-0.01234498079	-0.105919025851064	-0.0116100119787234	0.110511474823404	-0.407783355319149	0.963596868297872	-0.0808572791361702	0.00907581624276596	-0.962336799574468	-0.940028957659575	-0.946268084468085	0.0705970409574468	-0.0148207895340426	-0.00102022014319149	-0.122831495853191	0.0066075696	-0.58069245893617	-0.0775431770734043	-0.0785189618893617	0.0813020332553192	-0.470229268702128	-0.470054917446808	-0.260516630617021	-0.078193146787234	-0.0390128871585106	-0.0336681598638298	-0.390352298510638	-0.551081424255319	-0.0961648401510638	0.0252943136170213	-0.0739569967446809	0.0252943136170213	-0.0739569967446809	-0.16468082612766	-0.14088014877234	-0.294556487212766	-0.416759216146808	-0.423806952553192	-0.482901809361702	-0.102162087489362	0.0693278038978723	-0.446809505744681	0.0186381929787234	0.0610054883446808	-0.433673153829787	-0.393511579085106	0.0122783754765957	-0.00765680839042553	-0.184243886740426	-0.0994558968497872	-0.553445474680851	-0.137826253042553	0.054071757787234	-0.605811029148936	-0.348618978085106	-0.518350637659574	-0.334275274212766	-0.328383369297872	-0.456645598723404	-0.115853624265319	-0.51618648106383	-0.483013257234043	-0.38426008	-0.041125514406383	-0.0284040694023404	0.177971257589362	-0.084375566212766	-0.215084056761702	0.0472625972957447	-0.113420622337021	-0.184022522861702	0.0307894982361702	-0.412561498008511	-0.523760762978723	0.191024940640426	-0.502998651702128	-0.497255353404255	0.0761617351148936
7	"WALKING_UPSTAIRS"	0.278146016764706	-0.0209270351435294	-0.101649416	-0.0120773324411765	0.0241788948803922	-0.376143500980392	0.942800134901961	-0.181727242915686	-0.000666000938292157	-0.956563269607843	-0.917112613333333	-0.937207103137255	0.159649859854902	0.00327475239019608	0.00548292514705882	-0.219903889945098	-0.1459832261	-0.623149234313725	-0.0336652233196078	-0.0746960196529412	0.0655094504686275	-0.511503348039216	-0.483146704313725	-0.330239157313725	-0.120947578215686	-0.0617437514539216	-0.0492054592235294	-0.417334357843137	-0.626904279607843	-0.278212024019608	0.0106822574	-0.0926053054509804	0.0106822574	-0.0926053054509804	-0.260397166509804	-0.275979868076471	-0.308575489313725	-0.429821202745098	-0.503730090980392	-0.563786739803922	-0.129381307607843	-0.0288866064823529	-0.470171302352941	0.0293375148647059	-0.0150008619333333	-0.377020720588235	-0.429231762980392	-0.0335198427901961	-0.0543127010137255	-0.269574071317647	-0.216565633980392	-0.590619604509804	-0.238369080431373	-0.126532999172549	-0.654357419803922	-0.327611028352941	-0.470505948235294	-0.266103368509804	-0.355873367843137	-0.504507900588235	-0.194579159115686	-0.562665794509804	-0.476503251960784	-0.443783412941176	-0.0359266107647059	-0.0971751030529412	0.106329322207843	-0.121048360313725	-0.219212847313725	-0.0274925084470588	-0.233091311588235	-0.341781652029412	0.131606386503922	-0.443127509137255	-0.521779120980392	0.0412973484992157	-0.57467876	-0.581546445294118	0.00163627765745098
8	"LAYING"	0.243661587	-0.00964525915555556	-0.128761843111111	-0.935885934574074	-0.926033011555556	-0.926417091851852	-0.261130642407407	0.801569135703704	0.181342667898148	-0.889322106851852	-0.959285847407407	-0.934169853518519	0.0956399466111111	9.64523150000003e-05	0.00255814607240741	-0.96824216	-0.935718603703704	-0.960102672777778	-0.00996537760185185	-0.100732357798148	0.169236949388889	-0.958923027222222	-0.946147027777778	-0.944532465740741	-0.110159830111111	-0.0440957551251852	-0.0688130121666667	-0.941897603888889	-0.96119534537037	-0.961471663333333	-0.920639014018519	-0.900118863148148	-0.920639014018519	-0.900118863148148	-0.95589297962963	-0.952855333148148	-0.915289077777778	-0.928353805740741	-0.957817125185185	-0.956038137222222	-0.940547545740741	-0.925411100740741	-0.939153445	-0.934433832838889	-0.930836308444444	-0.925005851111111	-0.200153322148148	0.347048324653704	0.142258785027778	-0.968960893703704	-0.937879635925926	-0.95505967	-0.970357139814815	-0.937870542962963	-0.963824781481481	0.0244842574018518	0.00457621229444444	0.0742475294444444	-0.939812436851852	-0.944408132222222	-0.937746120555556	-0.965481925740741	-0.947757396666667	-0.952188209259259	0.165595268611111	-0.00676738816111111	0.0940769746851852	-0.913974696611111	-0.908204718518518	0.150105972955556	-0.950847140555556	-0.954535488703704	0.242620959624074	-0.93568101537037	-0.936043828148148	0.136053959957407	-0.956425078888889	-0.958405677037037	0.186902585385185
8	"SITTING"	0.276271717608696	-0.0145215699108696	-0.111224317217391	-0.978431951304348	-0.912950309347826	-0.919757308478261	0.929445884347826	0.0490615437934783	0.0457169374569565	-0.987598242391304	-0.954416773913043	-0.950940645217391	0.0745498338419565	-0.002516017435	0.00537934314	-0.968095912826087	-0.941739836086957	-0.955274049782609	-0.0407754770558696	-0.0922077619571739	0.0856666149782609	-0.947749493913044	-0.940949295869565	-0.929802846521739	-0.0971243380217391	-0.0334582958508696	-0.0428175710082609	-0.937040609782609	-0.958939367391304	-0.954484109347826	-0.94386202326087	-0.92292625173913	-0.94386202326087	-0.92292625173913	-0.960753420434783	-0.942654431956522	-0.923525510217391	-0.906647275652174	-0.960021018478261	-0.944242197173913	-0.973176390434783	-0.920121501956522	-0.929745038043478	-0.980941147173913	-0.914437091956522	-0.920296616956522	0.000926979704347825	0.0659922564891304	0.0949158315506522	-0.96907828	-0.94360128826087	-0.950454650652174	-0.970001888478261	-0.943811405869565	-0.958825452826087	0.0960696939028261	-0.20231941105	-0.105868430278261	-0.92609636673913	-0.940396143478261	-0.924012001086956	-0.955093661304348	-0.941961898695652	-0.938826381304348	0.105249767108696	-0.103024169680435	-0.0102350972369565	-0.928272421086957	-0.931644720217391	0.0885459177043478	-0.94328986	-0.941221109782609	0.120576476521739	-0.917490638913043	-0.915886390434783	0.0195742024456522	-0.946611765652174	-0.945103496086957	0.0884476449108696
8	"STANDING"	0.279757295	-0.0185803843114815	-0.112437544222222	-0.78180745457037	-0.677110923907407	-0.807357068148148	0.938536382962963	-0.255658416851852	0.0113025368611111	-0.981019735925926	-0.95968822037037	-0.930357659074074	0.0768525117592593	0.00712450629722222	-0.0101398282748148	-0.806711524	-0.761271408611111	-0.900956101111111	-0.0407712434611111	-0.0641868079074074	0.076840914412963	-0.820633890740741	-0.819409326481481	-0.7716090896	-0.0832596088616667	-0.043351607462963	-0.0588532953666667	-0.821395536481481	-0.882696017592593	-0.795897450777778	-0.736748214409259	-0.750102695816667	-0.736748214409259	-0.750102695816667	-0.812663307962963	-0.796328442462963	-0.769593810351852	-0.77592884537037	-0.85238938462963	-0.863120662777778	-0.789698935796296	-0.706655584390741	-0.842627644814815	-0.779510172232407	-0.682343390262963	-0.803621299814815	-0.0591381464259259	-0.102229052672222	-0.0461273214203704	-0.81785919	-0.775110464851852	-0.89250477537037	-0.812281128333333	-0.762299940366667	-0.907905528703704	0.0347775744259259	-0.327743662240741	-0.156568282555556	-0.782128305	-0.825641949074074	-0.73826423245	-0.833658308148148	-0.817262922962963	-0.804933633333333	-0.131138098685185	-0.209245616851852	-0.0859794827592593	-0.761397302663704	-0.782603504962963	-0.00149350595740741	-0.792021642185185	-0.802792315907407	0.12376770037037	-0.795832436296296	-0.801009452592593	-0.0692687546314815	-0.866946241666667	-0.867985626296296	0.0221921507444444
8	"WALKING"	0.279609781666667	-0.014208344049375	-0.111410825895833	-0.3903684225	0.039211399225	-0.550001540625	0.77703077125	-0.0664377002083333	0.0276843645833333	-0.980464838125	-0.966104627708333	-0.957283128958333	0.0999665756666667	-0.0189399457875	-0.00304470562083333	-0.258333824083333	-0.0970793299166667	-0.60656114375	-0.03361308371875	-0.0763247967916667	0.0830883065604167	-0.491793576458333	-0.409674257083333	-0.450608355208333	-0.106046555310417	-0.02337751921875	-0.03996411956875	-0.247797597770833	-0.47471610375	-0.258993958277083	-0.2662334345	-0.355569965208333	-0.2662334345	-0.355569965208333	-0.289073839125	-0.195867510958333	-0.354813887791667	-0.419813382625	-0.385945103520833	-0.426710495875	-0.299703882916667	0.0211582571770833	-0.5424983625	-0.430903040416667	-0.0181299794452083	-0.593345936458333	-0.193223579916667	0.0776378795208333	0.2195726579375	-0.273887845979167	-0.173832964004167	-0.575051864166667	-0.309650582435417	-0.0740257067875	-0.63640649	-0.1592249387375	-0.424306092554167	-0.052234516579375	-0.301204274029167	-0.4145249100625	-0.291986277897917	-0.55592964375	-0.412169683958333	-0.565148785625	0.0735756633533333	0.0662120103541667	0.2452611976875	-0.302737946770833	-0.488663430416667	0.20926853565625	-0.18596325493125	-0.2141700041875	-0.008102134625	-0.388509397020833	-0.551298136666667	0.280912414729167	-0.429620944354167	-0.46420660790625	0.135078799941042
8	"WALKING_DOWNSTAIRS"	0.279153453342105	-0.0215398127263158	-0.108415421078947	0.229759181052632	0.305296414457632	-0.354022154604737	0.935996046842105	-0.207270688684211	0.00792676146	-0.956141452631579	-0.942726691052632	-0.940800388157895	0.0764854940368421	0.0222297008421053	-0.00090987129736842	0.119035101657895	0.218917470573684	-0.374461141710526	-0.129084290284211	-0.00598540545263158	0.0825156240844737	-0.263691588584211	-0.203215796978947	-0.156932544360526	-0.0140298446868421	-0.0979897332631579	-0.0668901427026316	-0.00596288852368421	-0.239405377421053	0.120559661368421	0.215003026052632	0.235978678684211	0.215003026052632	0.235978678684211	0.0447503930263158	0.188083250526316	-0.0606948748589474	-0.0990811460210526	-0.131813961473684	-0.16098705457	0.226138594210526	0.284949881315789	-0.319112016368421	0.227820391842105	0.232460988578947	-0.432363009842105	-0.361984313815789	0.0138212916842105	0.279912104139474	0.0968409302131579	0.0922806809868421	-0.325826891710526	0.0391813992129474	0.273659297344737	-0.421539843578947	-0.285886170394737	-0.473392211842105	-0.0609491018105263	-0.0137946645868421	-0.167820193	0.0743344886131579	-0.348086739789474	-0.234120488421053	-0.326747167973684	0.0405929782736842	0.101201644713158	0.319778849868421	0.283693672342105	0.0132232218947368	0.141282874005263	0.221643935171053	0.134707690605263	-0.0211534695394737	-0.0610929165052632	-0.295993009536842	0.234481316684211	-0.171730990131579	-0.206174469834211	0.0437177509986842
8	"WALKING_UPSTAIRS"	0.254971691073171	-0.0258398325365854	-0.120081349317073	0.0925335053458537	0.229434155297561	-0.372066699707317	0.923595956585366	-0.294156163170732	-0.00975774368878049	-0.960272192195122	-0.915554414634146	-0.922716321219512	0.0775802348048781	0.0142487450107317	-0.00178964734146341	-0.0673348951512195	0.0339574355685366	-0.51923854302439	-0.0570749020731707	-0.0721165476065854	0.07157891378	-0.288208819690244	-0.294970659848781	-0.180956350585366	-0.0616765175512195	-0.0654311603634146	-0.0243392955858537	-0.139673812856098	-0.39553488402439	-0.0867334112717073	0.118364486212439	0.0482764921463415	0.118364486212439	0.0482764921463415	-0.117511650756098	-0.0743081114878049	-0.0817224785536585	-0.180265468380488	-0.27030458495122	-0.356459256902439	0.0175650102682927	0.161351592402439	-0.413724333682927	0.119782630296098	0.184621796853659	-0.402073665853659	-0.428800242682927	-0.0692314172660976	0.0456471644634146	-0.121183075560976	-0.0650487293902439	-0.502803543658537	-0.0956688233170732	0.0725888570512195	-0.535319028682927	-0.402726236731707	-0.51920839097561	-0.323331292431707	-0.0748105531951219	-0.289532370904878	-0.0114369933780488	-0.358543303641463	-0.305635539756098	-0.321581487804878	-0.0688810641536585	-0.0519478930609756	0.0913542961756098	0.0408633461390244	-0.112801084536585	0.0232225381317073	-0.0642502699756098	-0.0946214454521951	-0.00635463037317073	-0.20017500597561	-0.312864998068293	0.0888654080487805	-0.379053980573171	-0.373094274686098	0.0291598098897561
9	"LAYING"	0.2756413526	-0.0217687638168	-0.098654904992	-0.746177903	-0.698164195424	-0.7698708389	0.9142361362	-0.0305232564826	-0.0147637814718	-0.9756277484	-0.9407796034	-0.9258955466	0.1039272603	0.0024521900726	0.003138931852	-0.75743657582	-0.80715804034	-0.8662491964	-0.04865166903	-0.06182756466	0.11549117952	-0.7946873602	-0.8308765264	-0.739439441246	-0.0844447713468	-0.042516417516	-0.046375377948	-0.8577671742	-0.8856495652	-0.8683690604	-0.715877071	-0.7080229242	-0.715877071	-0.7080229242	-0.79624649494	-0.76327013752	-0.72099779332	-0.7863364066	-0.8770183494	-0.8823328644	-0.75600592436	-0.72479957744	-0.7988978740926	-0.7447967186	-0.70434246766	-0.7723208097	-0.05790871868	-0.04416929042	0.059283942446	-0.77682445126	-0.8137584928	-0.8502309912	-0.75981528264	-0.81368944228	-0.8811528066	0.01291842976	-0.2486597449402	-0.077470609	-0.77572614446	-0.8370973466	-0.77824215736	-0.8023353672	-0.8290610928	-0.753398792518	-0.18665048892	-0.126089237766	-0.146456156126	-0.7163261253	-0.74946308734	0.081251235704	-0.76644274188	-0.76104224746	0.145075127672	-0.8160305088	-0.8038531478	-0.16682538404	-0.8830190904	-0.889673597	0.111892175654
9	"SITTING"	0.2747931526	-0.01996178828062	-0.1043908453	-0.20493134028	-0.30231419036	-0.209131648072	0.9111495868	-0.0366408346	-0.1963044075	-0.9571177998	-0.9174121392	-0.8843451004	0.102727735844	-0.02714075784	-0.0121178585718	-0.2500455399	-0.51411239336	-0.581181561	-0.16252004084	-0.0552598136648	0.157564973266	-0.36911420948	-0.3941815746	-0.2249574926916	-0.08719708432	-0.025367507034	-0.050678598022	-0.6274126396	-0.640375905	-0.5935752178	-0.161531341454	-0.21451558568	-0.161531341454	-0.21451558568	-0.377786153522	-0.31412734222	-0.128935435478	-0.4073670308	-0.6213161254	-0.6722702866	-0.228072085794	-0.35663214352	-0.32817623482	-0.19781210611	-0.3213824902	-0.209358380216	-0.351617696166	-0.139151853886	-0.166210062024	-0.31952705508	-0.52790468532	-0.54197767384	-0.24683538058	-0.53399221072	-0.6190290828	-0.40839496368	-0.42136871618	-0.47772284382	-0.3290063436	-0.45578873996	-0.32946646164	-0.38900172708	-0.36610262376	-0.268018369198	-0.268800044616	-0.2916298747	-0.375530593326	-0.2102456992	-0.34084125856	-0.01477064199	-0.305503455828	-0.3328449442	-0.00400766749	-0.4940799266	-0.4540858155	-0.165856294442	-0.6639800786	-0.7082860322	0.124217186306
9	"STANDING"	0.289282382666667	-0.0149429923792444	-0.102389089911111	-0.107011936511111	-0.240626914311111	-0.0166300741777778	0.943492385555556	-0.0321102279097778	-0.113438090628444	-0.967296700444444	-0.954693170444444	-0.935558725777778	0.1007770727	0.00561517333333333	-0.00841426394888889	-0.165089417977778	-0.333015863555556	-0.388422226133333	-0.0579647939311111	-0.0641345697844444	0.0900879005022222	-0.4339779888	-0.429433467822222	-0.269463762712444	-0.08594119198	-0.0506735456088889	-0.0500268340777778	-0.546420296888889	-0.540574558444444	-0.458405594	-0.0354102226222222	-0.161181822636889	-0.0354102226222222	-0.161181822636889	-0.217711544933333	-0.220022826884444	-0.251371905751111	-0.433225474444444	-0.521750501555556	-0.568941998666667	-0.178294187955556	-0.264310476666667	-0.185242178733333	-0.0826037066222222	-0.278399862422222	-0.00769544127555556	-0.365761202777778	0.0152743977133333	-0.0166102121444444	-0.254349463891111	-0.37817823	-0.362360835666667	-0.150659218453333	-0.331035257511111	-0.414738739555556	-0.393429450666667	-0.304867081377778	-0.385382401866667	-0.367575531	-0.415135957333333	-0.257260310926667	-0.459106170222222	-0.444309997355556	-0.341897529044444	-0.193991292866667	-0.0316684259993333	-0.150326879155556	-0.147745316066667	-0.301888277577778	0.0647073469511111	-0.226535699997778	-0.219270721266667	0.0949369587533333	-0.461416105555556	-0.513902972888889	0.0652406941688889	-0.574544344444444	-0.592124102666667	0.17394797606
9	"WALKING"	0.260706756288462	-0.0224190486153846	-0.0856169002884615	-0.956119953461538	-0.887031241730769	-0.873306212769231	0.563188437692308	0.263331805263462	0.151682853807692	-0.951034429807692	-0.947038530384615	-0.915961646615385	0.0686725213980769	0.00932517726538462	0.00842884066057692	-0.968601803653846	-0.962266158461539	-0.969057298461538	-0.0384744599557692	-0.0478747236626923	0.0789343040576923	-0.964589046153846	-0.932720618461538	-0.922058428076923	-0.0914817864038461	-0.0424078563480769	-0.0551275746442308	-0.969894899807692	-0.971975946538462	-0.971910197307692	-0.906690115576923	-0.879594512884615	-0.906690115576923	-0.879594512884615	-0.970455919038462	-0.9567093525	-0.907970662692308	-0.907864123461538	-0.975399804423077	-0.966219234423077	-0.960675683653846	-0.924646035384615	-0.921187432692308	-0.954881150384615	-0.879014950442308	-0.862353775984615	-0.155825078140385	0.0290057658076923	0.110346464551346	-0.969256585384615	-0.963254088076923	-0.965674521923077	-0.970788488076923	-0.963997946538461	-0.971054586538462	0.0255512877	-0.0975292876442308	-0.0708166434096154	-0.956763442115385	-0.947889640769231	-0.932368343846154	-0.967140775384615	-0.926776460384615	-0.926657315	-0.0143005529038462	-0.0458892864923077	-0.0501831518846154	-0.914543103076923	-0.882963307307692	0.0983236790576923	-0.958769317692308	-0.953196016923077	0.171725413538462	-0.933806927884615	-0.908709391538462	0.0117622842	-0.968891057307692	-0.965126997307692	0.118850073442308
